id,user_id,fleet_data,faction,fleet_name,created_at,updated_at,commander,points,date_added,legends,legacy,old_legacy,arc,shared,numerical_id
,,"Name: 
Faction: Empire
Commander: Admiral Sloane (24)

Assault: 
Defense: 
Navigation: 

Quasar Fire I-class Cruiser-Carrier (54)
• Admiral Sloane (24)
• Squall (7)
• Skilled First Officer (1)
• Flight Controllers (6)
• Expanded Hangar Bay (5)
• Boosted Comms (4)
= 101 Points

Victory II-class Star Destroyer (80)
• Harrow (3)
• Emperor Palpatine (3)
• Engine Techs (8)
• Disposable Capacitors (3)
• Quad Battery Turrets (5)
• Ion Cannon Batteries (5)
= 107 Points

Gozanti-class Cruisers (23)
• Suppressor (4)
• Comms Net (2)
= 29 Points

Gozanti-class Cruisers (23)
• Comms Net (2)
= 25 Points

Squadrons:
• Black Squadron - TIE Fighter Squadron (9)
• Colonel Jendon - Lambda-class Shuttle (23)
• Darth Vader - TIE Defender Squadron (25)
• Hondo Ohnaka - Slave I (24)
• Maarek Stele - TIE Defender Squadron (21)
• 2 x TIE Fighter Squadron (16)
• Tempest Squadron - TIE Advanced Squadron (13)
= 131 Points

Total Points: 391",Empire,,,,Admiral Sloane,391,,,,,,,1262
,,"Name: 
Faction: Empire
Commander: Admiral Sloane (24)

Assault: 
Defense: 
Navigation: 

Imperial II-class Star Destroyer (120)
• Admiral Sloane (24)
• Relentless (3)
• Emperor Palpatine (3)
• Gunnery Chief Varnillian (6)
• Electronic Countermeasures (7)
• Reserve Hangar Deck (4)
• Point Defense Ion Cannons (6)
• Linked Turbolaser Towers (7)
= 180 Points

Quasar Fire I-class Cruiser-Carrier (54)
• Squall (7)
• Hondo Ohnaka (2)
• Flight Controllers (6)
• Boosted Comms (4)
• Expanded Hangar Bay (5)
= 78 Points

Gozanti-class Cruisers (23)
• Suppressor (4)
• Reserve Hangar Deck (4)
• Parts Resupply (3)
= 34 Points

Squadrons:
• Colonel Jendon - Lambda-class Shuttle (23)
• Howlrunner - TIE Fighter Squadron (16)
• Maarek Stele - TIE Defender Squadron (21)
• 6 x TIE Fighter Squadron (48)
• TIE Interceptor Squadron (11)
= 119 Points

Total Points: 400",Empire,,,,Admiral Sloane,400,,,,,,,1263
,,"Name: 
Faction: Separatist
Commander: General Grievous - Belbullab-22 Starfighter Squadron (22)

Assault: 
Defense: 
Navigation: 

Hardcell-class Transport (47)
• General Grievous - Belbullab-22 Starfighter Squadron (22)
• Tikkes (2)
• Comms Net (2)
= 73 Points

Recusant-class Light Destroyer (85)
• Patriot Fist (6)
• Shu Mai (4)
• Sensor Team (5)
• Reserve Hangar Deck (4)
• Linked Turbolaser Towers (7)
= 111 Points

Recusant-class Support Destroyer (90)
• Nova Defiant (4)
• T-series Tactical Droid (4)
• Flight Controllers (6)
• Reserve Hangar Deck (4)
• Expanded Hangar Bay (5)
• Linked Turbolaser Towers (7)
= 120 Points

Gozanti-class Cruisers {CIS} (24)
= 24 Points

Squadrons:
• 3 x Hyena-class Droid Bomber Squadron (33)
• 5 x Vulture-class Droid Fighter Squadron (40)
= 73 Points

Total Points: 400",Separatist,,,,General Grievous,400,,,,,,,1264
,,"Name: 
Faction: Empire
Commander: Admiral Sloane (24)

Assault: 
Defense: 
Navigation: 

Quasar Fire I-class Cruiser-Carrier (54)
• Admiral Sloane (24)
• Squall (7)
• Flight Controllers (6)
• Boosted Comms (4)
= 95 Points

Gladiator I-class Star Destroyer (56)
• Demolisher (10)
• Ordnance Experts (4)
• Engine Techs (8)
• External Racks (4)
= 82 Points

Arquitens-class Light Cruiser (52)
• Centicore (3)
• Captain Needa (2)
• Turbolaser Reroute Circuits (7)
= 64 Points

Gozanti-class Cruisers (23)
• Comms Net (2)
= 25 Points

Squadrons:
• Black Squadron - TIE Fighter Squadron (9)
• Colonel Jendon - Lambda-class Shuttle (23)
• Darth Vader - TIE Defender Squadron (25)
• Maarek Stele - TIE Defender Squadron (21)
• Saber Squadron - TIE Interceptor Squadron (12)
• 2 x TIE Defender Squadron (32)
• Valen Rudor - TIE Fighter Squadron (13)
= 135 Points

Total Points: 396",Empire,,,,Admiral Sloane,396,,,,,,,1265
,,"Name: 
Faction: Empire
Commander: Admiral Ozzel (20)

Assault: 
Defense: 
Navigation: 

Arquitens-class Light Cruiser (52)
• Admiral Ozzel (20)
• Captain Needa (2)
• Linked Turbolaser Towers (7)
= 81 Points

Interdictor Suppression Refit (90)
• Minister Tua (2)
• Auxiliary Shields Team (3)
• Electronic Countermeasures (7)
• Disposable Capacitors (3)
• Point Defense Ion Cannons (6)
• Grav Shift Reroute (2)
• G7-X Grav Well Projector (2)
= 115 Points

Arquitens-class Light Cruiser (52)
• Skilled First Officer (1)
• Linked Turbolaser Towers (7)
= 60 Points

Arquitens-class Light Cruiser (52)
• Skilled First Officer (1)
• Linked Turbolaser Towers (7)
= 60 Points

Gozanti-class Cruisers (23)
• Darth Vader (4)
• Parts Resupply (3)
= 30 Points

Squadrons:
• 4 x TIE Interceptor Squadron (44)
= 44 Points

Total Points: 391",Empire,,,,Admiral Ozzel,391,,,,,,,1266
,,"Name: 
Faction: Rebel
Commander: General Rieekan (34)

Assault: 
Defense: 
Navigation: 

CR90 Corvette B (39)
• General Rieekan (34)
• Projection Experts (6)
= 79 Points

MC75 Armored Cruiser (99)
• Aspiration (3)
• Raymus Antilles (7)
• Local Fire Control (4)
• Electronic Countermeasures (7)
• Flak Guns (3)
• Assault Concussion Missiles (5)
• Point Defense Ion Cannons (6)
• H9 Turbolasers (8)
= 142 Points

Hammerhead Torpedo Corvette (36)
• External Racks (4)
= 40 Points

GR-75 Medium Transports (18)
• Bright Hope (2)
• Adar Tallon (10)
• Boosted Comms (4)
= 34 Points

Squadrons:
• Dash Rendar - Outrider (24)
• Green Squadron - A-wing Squadron (12)
• Lando Calrissian - Millennium Falcon (24)
• Malee Hurra - Scurrg H-6 Bomber (21)
• Tycho Celchu - A-wing Squadron (16)
= 97 Points

Total Points: 399",Rebel,,,,General Rieekan,399,,,,,,,1267
,,"Name: 
Faction: Empire
Commander: General Tagge (25)

Assault: 
Defense: 
Navigation: 

Imperial II-class Star Destroyer (120)
• General Tagge (25)
• Chimaera (4)
• Expert Shield Tech (5)
• Gunnery Team (7)
• Electronic Countermeasures (7)
• Leading Shots (5)
• XI7 Turbolasers (6)
• Entrapment Formation! (5)
= 184 Points

Onager-class Star Destroyer (120)
• Sunder (10)
• Governor Pryce (6)
• Gunnery Chief Varnillian (6)
• Sensor Team (5)
• XI7 Turbolasers (6)
• Orbital Bombardment Particle Cannons (5)
= 158 Points

Gozanti-class Cruisers (23)
• Darth Vader (4)
• Comms Net (2)
= 29 Points

Gozanti-class Cruisers (23)
• Admiral Titus (2)
• Comms Net (2)
= 27 Points

Squadrons:
= 0 Points

Total Points: 397",Empire,,,,General Tagge,397,,,,,,,1268
,,"Name: 
Faction: Empire
Commander: Moff Jerjerrod (23)

Assault: 
Defense: 
Navigation: 

Imperial Star Destroyer Cymoon 1 Refit (112)
• Moff Jerjerrod (23)
• Minister Tua (2)
• Electronic Countermeasures (7)
• Reserve Hangar Deck (4)
• Linked Turbolaser Towers (7)
= 155 Points

Gladiator II-class Star Destroyer (62)
• Demolisher (10)
• Governor Pryce (6)
• Ordnance Experts (4)
• External Racks (4)
= 86 Points

Gozanti-class Cruisers (23)
• Vector (2)
• Reserve Hangar Deck (4)
= 29 Points

Gozanti-class Cruisers (23)
• Darth Vader (4)
• Comms Net (2)
= 29 Points

Squadrons:
• Ciena Ree - TIE Interceptor Squadron (17)
• 3 x Firespray-31 (54)
• 4 x TIE Fighter Squadron (32)
= 103 Points

Total Points: 398",Empire,,,,Moff Jerjerrod,398,,,,,,,1269
,,"Name: 
Faction: Rebel
Commander: General Madine (30)

Assault: 
Defense: 
Navigation: 

CR90 Corvette B (39)
• General Madine (30)
= 69 Points

MC75 Armored Cruiser (99)
• Caitken and Shollan (6)
• Electronic Countermeasures (7)
• External Racks (4)
• Point Defense Ion Cannons (6)
• XI7 Turbolasers (6)
= 128 Points

MC75 Ordnance Cruiser (95)
• Walex Blissex (5)
• Ordnance Experts (4)
• Electronic Countermeasures (7)
• External Racks (4)
• Assault Proton Torpedoes (4)
= 119 Points

GR-75 Medium Transports (18)
• Leia Organa (3)
• Comms Net (2)
= 23 Points

GR-75 Medium Transports (18)
• Comms Net (2)
= 20 Points

Squadrons:
• Shara Bey - A-wing Squadron (17)
• Tycho Celchu - A-wing Squadron (16)
= 33 Points

Total Points: 400",Rebel,,,,General Madine,400,,,,,,,1270
,,"Name: 
Faction: Empire
Commander: General Romodi (28)

Assault: 
Defense: 
Navigation: 

Imperial Star Destroyer Cymoon 1 Refit (112)
• General Romodi (28)
• Wullf Yularen (7)
• Gunnery Team (7)
• XI7 Turbolasers (6)
• Linked Turbolaser Towers (7)
• Intensify Firepower! (6)
= 173 Points

Arquitens-class Light Cruiser (52)
• Skilled First Officer (1)
• Enhanced Armament (10)
= 63 Points

Arquitens-class Light Cruiser (52)
• Skilled First Officer (1)
• Enhanced Armament (10)
= 63 Points

Gozanti-class Cruisers (23)
• Darth Vader (4)
• Reserve Hangar Deck (4)
• Munitions Resupply (3)
= 34 Points

Squadrons:
• Howlrunner - TIE Fighter Squadron (16)
• 4 x TIE Fighter Squadron (32)
• Tel Trevura - JumpMaster 5000 (17)
= 65 Points

Total Points: 398",Empire,,,,General Romodi,398,,,,,,,1271
,,"Name: 
Faction: Empire
Commander: Admiral Sloane (24)

Assault: 
Defense: 
Navigation: 

Venator II-class Star Destroyer {IMP} (100)
• Admiral Sloane (24)
• Emperor Palpatine (3)
• Fire-Control Team (2)
• Electronic Countermeasures (7)
• External Racks (4)
• Assault Concussion Missiles (5)
• XX-9 Turbolasers (2)
= 147 Points

Gladiator I-class Star Destroyer (56)
• Demolisher (10)
• Skilled First Officer (1)
• Fire-Control Team (2)
• Medical Team (1)
• Assault Concussion Missiles (5)
= 75 Points

Raider II-class Corvette (48)
• Corvus (2)
• Disposable Capacitors (3)
• Overload Pulse (6)
= 59 Points

Gozanti-class Cruisers (23)
• Darth Vader (4)
• Reserve Hangar Deck (4)
• Comms Net (2)
= 33 Points

Squadrons:
• Colonel Jendon - Lambda-class Shuttle (23)
• Maarek Stele - TIE Defender Squadron (21)
• 4 x TIE Interceptor Squadron (44)
= 88 Points

Total Points: 400",Empire,,,,Admiral Sloane,400,,,,,,,1272
,,"Name: 
Faction: Separatist
Commander: TF-1726 (26)

Assault: 
Defense: 
Navigation: 

Recusant-class Light Destroyer (85)
• TF-1726 (26)
• Patriot Fist (6)
• Ordnance Experts (4)
• Assault Proton Torpedoes (4)
• Swivel-Mount Batteries (8)
= 133 Points

Providence-class Carrier (102)
• Rune Haako (4)
• Thermal Shields (5)
• Flak Guns (3)
• Assault Proton Torpedoes (4)
• Leading Shots (5)
• Quad Battery Turrets (5)
• Jedi Hostage (3)
= 131 Points

Hardcell-class Battle Refit (50)
• B2 Rocket Troopers (7)
• Linked Turbolaser Towers (7)
= 64 Points

Hardcell-class Battle Refit (50)
• B2 Rocket Troopers (7)
• Linked Turbolaser Towers (7)
= 64 Points

Squadrons:
= 0 Points

Total Points: 400",Separatist,,,,TF-1726,400,,,,,,,1273
,,"Name: 
Faction: Republic
Commander: Admiral Tarkin (30)

Assault: Ion Storm
Defense: Contested Outpost
Navigation: Volatile Deposits

Venator I-class Star Destroyer (90)
• Admiral Tarkin (30)
• Tranquility (7)
• Hondo Ohnaka (2)
• SPHA-T (7)
• Intensify Firepower! (6)
= 142 Points

Victory I-class Star Destroyer {GAR} (73)
• SPHA-T (7)
= 80 Points

Victory I-class Star Destroyer {GAR} (73)
• SPHA-T (7)
= 80 Points

Victory I-class Star Destroyer {GAR} (73)
• SPHA-T (7)
= 80 Points

Squadrons:
= 0 Points

Total Points: 388",Republic,,,,Admiral Tarkin,388,,,,,,,1274
,,"Name: 
Faction: Empire
Commander: Moff Jerjerrod (23)

Assault: Advanced Gunnery
Defense: Contested Outpost
Navigation: Intel Sweep

Imperial II-class Star Destroyer (120)
• Moff Jerjerrod (23)
• Expert Shield Tech (5)
• Gunnery Team (7)
• Quad Laser Turrets (5)
• Reinforced Blast Doors (5)
• Point Defense Ion Cannons (6)
• Linked Turbolaser Towers (7)
= 178 Points

Imperial II-class Star Destroyer (120)
• Chimaera (4)
• Expert Shield Tech (5)
• Gunnery Chief Varnillian (6)
• Quad Laser Turrets (5)
• Reinforced Blast Doors (5)
• Point Defense Ion Cannons (6)
• Linked Turbolaser Towers (7)
• Entrapment Formation! (5)
= 163 Points

Gozanti-class Cruisers (23)
• Darth Vader (4)
• Comms Net (2)
= 29 Points

Gozanti-class Cruisers (23)
• Hondo Ohnaka (2)
• Comms Net (2)
= 27 Points

Squadrons:
= 0 Points

Total Points: 390",Empire,,,,Moff Jerjerrod,390,,,,,,,1275
,,"Name: 
Faction: Rebel
Commander: Admiral Ackbar (38)

Assault: Advanced Gunnery
Defense: Asteroid Tactics
Navigation: Hyperspace Migration

MC30c Scout Frigate (69)
• Admiral Ackbar (38)
• Foresight (10)
• Ordnance Experts (4)
• Electronic Countermeasures (7)
• External Racks (4)
• Turbolaser Reroute Circuits (7)
= 139 Points

Assault Frigate Mark II B (72)
• Intel Officer (7)
• Caitken and Shollan (6)
• Electronic Countermeasures (7)
• XI7 Turbolasers (6)
= 98 Points

CR90 Corvette A (44)
• Jaina's Light (5)
• Ezra Bridger (3)
• Turbolaser Reroute Circuits (7)
= 59 Points

GR-75 Medium Transports (18)
• Comms Net (2)
= 20 Points

GR-75 Medium Transports (18)
• Slicer Tools (7)
= 25 Points

Squadrons:
• A-wing Squadron (11)
• Gold Squadron - Y-Wing Squadron (12)
• Lando Calrissian - Millennium Falcon (24)
• YT-2400 (16)
= 63 Points

Total Points: 398",Rebel,,,,Admiral Ackbar,398,,,,,,,1276
,,"Name: 
Faction: Republic
Commander: Anakin Skywalker - BTL-B Y-wing Squadron (18)

Assault: Most Wanted
Defense: Abandoned Mining
Facility
Navigation: Hyperspace Migration

Pelta-class Medical Frigate (49)
• Anakin Skywalker - BTL-B Y-wing Squadron (18)
• Projection Experts (6)
• Proximity Mines (4)
= 77 Points

Pelta-class Medical Frigate (49)
• Auxiliary Shields Team (3)
• Proximity Mines (4)
• Parts Resupply (3)
= 59 Points

Pelta-class Medical Frigate (49)
• Auxiliary Shields Team (3)
• Proximity Mines (4)
• Parts Resupply (3)
= 59 Points

Pelta-class Medical Frigate (49)
• Auxiliary Shields Team (3)
• Proximity Mines (4)
• Parts Resupply (3)
= 59 Points

Pelta-class Medical Frigate (49)
• Projection Experts (6)
• Proximity Mines (4)
= 59 Points

Pelta-class Medical Frigate (49)
• Projection Experts (6)
• Proximity Mines (4)
= 59 Points

Squadrons:
= 0 Points

Total Points: 385",Republic,,,,Anakin Skywalker,385,,,,,,,1277
,,"Name: 
Faction: Empire
Commander: Moff Jerjerrod (23)

Assault: Most Wanted
Defense: Planetary Ion Cannon
Navigation: Solar Corona

Star Dreadnought Assault Prototype (250)
• Moff Jerjerrod (23)
• match not found for rav`
• Captain Needa (2)
• Governor Pryce (6)
• Emperor Palpatine (3)
• Gunnery Team (7)
• Quad Laser Turrets (5)
• Point-Defense Reroute (5)
• SW-7 Ion Batteries (5)
• Heavy Ion Emplacements (9)
• Quad Turbolaser Cannons (10)
• Linked Turbolaser Towers (7)
= 332 Points

Gozanti-class Cruisers (23)
• Darth Vader (4)
• Comms Net (2)
= 29 Points

Gozanti-class Cruisers (23)
• Repair Crews (3)
= 26 Points

Squadrons:
= 0 Points

Total Points: 386",Empire,,,,Moff Jerjerrod,386,,,,,,,1278
,,"Name: 
Faction: Separatist
Commander: TF-1726 (26)

Assault: Surprise Attack
Defense: Fleet in Being
Navigation: Solar Corona

Providence-class Carrier (102)
• TF-1726 (26)
• Tikkes (2)
• Thermal Shields (5)
• B2 Rocket Troopers (7)
• Assault Proton Torpedoes (4)
• Point Defense Ion Cannons (6)
• Linked Turbolaser Towers (7)
• Jedi Hostage (3)
= 162 Points

Recusant-class Light Destroyer (85)
• Patriot Fist (6)
• Intel Officer (7)
• Ordnance Experts (4)
• B2 Rocket Troopers (7)
• Assault Proton Torpedoes (4)
• Swivel-Mount Batteries (8)
= 121 Points

Recusant-class Support Destroyer (90)
• Shu Mai (4)
• Gunnery Team (7)
• B2 Rocket Troopers (7)
• Linked Turbolaser Towers (7)
= 115 Points

Squadrons:
= 0 Points

Total Points: 399",Separatist,,,,TF-1726,399,,,,,,,1279
,,"Name: 
Faction: Separatist
Commander: Mar Tuuk (28)

Assault: Ion Storm
Defense: Asteroid Tactics
Navigation: Infested Fields

Munificent-class Star Frigate (73)
• Mar Tuuk (28)
• Wat Tambor (9)
• Projection Experts (6)
• Thermal Shields (5)
• Point Defense Ion Cannons (6)
• Linked Turbolaser Towers (7)
= 134 Points

Recusant-class Light Destroyer (85)
• Patriot Fist (6)
• Tikkes (2)
• Veteran Gunners (5)
• Assault Proton Torpedoes (4)
• Swivel-Mount Batteries (8)
= 110 Points

Munificent-class Star Frigate (73)
• Projection Experts (6)
• Thermal Shields (5)
• Point Defense Ion Cannons (6)
• Linked Turbolaser Towers (7)
= 97 Points

Hardcell-class Transport (47)
• Beast of Burden (6)
• Projection Experts (6)
• Parts Resupply (3)
= 62 Points

Squadrons:
= 0 Points

Total Points: 399",Separatist,,,,Mar Tuuk,399,,,,,,,1280
,,"Name: 
Faction: Republic
Commander: Anakin Skywalker - BTL-B Y-wing Squadron (18)

Assault: Most Wanted
Defense: Fleet Ambush
Navigation: Solar Corona

Consular-class Armed Cruiser (37)
• Anakin Skywalker - BTL-B Y-wing Squadron (18)
= 55 Points

Consular-class Armed Cruiser (37)
• Radiant VII (1)
• Hondo Ohnaka (2)
• Slicer Tools (7)
= 47 Points

Consular-class Charger c70 (42)
• Swift Return (3)
• Clone Captain Zak (5)
• Swivel-Mount Batteries (8)
= 58 Points

Consular-class Charger c70 (42)
• Swivel-Mount Batteries (8)
= 50 Points

Consular-class Charger c70 (42)
• Swivel-Mount Batteries (8)
= 50 Points

Consular-class Charger c70 (42)
• Swivel-Mount Batteries (8)
= 50 Points

Consular-class Charger c70 (42)
• Swivel-Mount Batteries (8)
= 50 Points

Squadrons:
= 0 Points

Total Points: 388",Republic,,,,Anakin Skywalker,388,,,,,,,1281
,,"Name: 
Faction: Empire
Commander: Grand Admiral Thrawn (32)

Assault: Advanced Gunnery
Defense: Fire Lanes
Navigation: Intel Sweep

Imperial II-class Star Destroyer (120)
• Grand Admiral Thrawn (32)
• Governor Pryce (6)
• Local Fire Control (4)
• Flak Guns (3)
• Electronic Countermeasures (7)
• SW-7 Ion Batteries (5)
• Spinal Armament (9)
= 186 Points

Arquitens-class Light Cruiser (52)
• Linked Turbolaser Towers (7)
= 59 Points

Arquitens-class Light Cruiser (52)
• Linked Turbolaser Towers (7)
= 59 Points

Gozanti-class Cruisers (23)
• Comms Net (2)
= 25 Points

Squadrons:
• Colonel Jendon - Lambda-class Shuttle (23)
• Darth Vader - TIE Defender Squadron (25)
• Maarek Stele - TIE Defender Squadron (21)
= 69 Points

Total Points: 400",Empire,,,,Grand Admiral Thrawn,400,,,,,,,1282
,,"Name: 
Faction: Empire
Commander: Admiral Sloane (24)

Assault: Advanced Gunnery
Defense: Fleet in Being
Navigation: Superior Positions

Imperial II-class Star Destroyer (120)
• Admiral Sloane (24)
• Governor Pryce (6)
• Gunnery Chief Varnillian (6)
• Reserve Hangar Deck (4)
• Electronic Countermeasures (7)
• Leading Shots (5)
• Spinal Armament (9)
= 181 Points

Quasar Fire I-class Cruiser-Carrier (54)
• Squall (7)
• Taskmaster Grint (5)
• Flight Controllers (6)
• Boosted Comms (4)
• Expanded Hangar Bay (5)
= 81 Points

Squadrons:
• Colonel Jendon - Lambda-class Shuttle (23)
• Dengar - Punishing One (20)
• Howlrunner - TIE Fighter Squadron (16)
• Maarek Stele - TIE Defender Squadron (21)
• Saber Squadron - TIE Interceptor Squadron (12)
• 4 x TIE Interceptor Squadron (44)
= 136 Points

Total Points: 392",Empire,,,,Admiral Sloane,392,,,,,,,1283
,,"Name: 
Faction: Separatist
Commander: General Grievous - Belbullab-22 Starfighter Squadron (22)

Assault: 
Defense: 
Navigation: 

Providence-class Carrier (102)
• General Grievous - Belbullab-22 Starfighter Squadron (22)
• Invincible (5)
• Rune Haako (4)
• Thermal Shields (5)
• Early Warning System (7)
• Boosted Comms (4)
• External Racks (4)
• Point Defense Ion Cannons (6)
• H9 Turbolasers (8)
• Intensify Firepower! (6)
= 173 Points

Hardcell-class Transport (47)
• Tikkes (2)
• Hondo Ohnaka (2)
• Projection Experts (6)
• Bomber Command Center (8)
= 65 Points

Gozanti-class Cruisers {CIS} (24)
• TI-99 (4)
= 28 Points

Squadrons:
• DIS-T81 - Droid Tri-Fighter Squadron (17)
• 4 x Hyena-class Droid Bomber Squadron (44)
• 6 x Vulture-class Droid Fighter Squadron (48)
• Wat Tambor - Belbullab-22 Starfighter Squadron (18)
= 127 Points

Total Points: 395",Separatist,,,,General Grievous,395,,,,,,,1284
